0.50   1.00  1  1  2   1.00 1.00 1.00
0.50   1.00  1  1  3   1.00 1.00 1.00
0.50   1.00  1  1  4   1.00 1.00 1.00
0.50   1.00  1  1  5   1.00 1.00 1.00
0.50   1.00  1  2  3   1.00 1.00 1.00
0.50   1.00  1  3  4   1.00 1.00 1.00
0.50   1.00  1  4  5   1.00 1.00 1.00
0.50   1.00  1  2  5   1.00 1.00 1.00
2.50   1.00  1  2  6   1.00 1.00 1.00
2.50   1.00  1  5  6   1.00 1.00 1.00
2.50   1.00  1  3  7   1.00 1.00 1.00
2.50   1.00  1  4  7   1.00 1.00 1.00
2.50   1.00  1  3  8   1.00 1.00 1.00
2.50   1.00  1  2  8   1.00 1.00 1.00
1.00   1.00  1  9  10  1.00 1.00 1.00
1.00   1.00  1  9  11  1.00 1.00 1.00
1.00   1.00  1  9  12  1.00 1.00 1.00
1.00   1.00  1  9  13  1.00 1.00 1.00
1.00   1.00  1  10 11  1.00 1.00 1.00
1.00   1.00  1  11 12  1.00 1.00 1.00
1.00   1.00  1  12 13  1.00 1.00 1.00
1.00   1.00  1  10 13  1.00 1.00 1.00
2.75   1.00  1  10 14  1.00 1.00 1.00
2.75   1.00  1  13 14  1.00 1.00 1.00
2.75   1.00  1  11 15  1.00 1.00 1.00
2.75   1.00  1  12 15  1.00 1.00 1.00
2.75   1.00  1  10 16  1.00 1.00 1.00
2.75   1.00  1  11 16  1.00 1.00 1.00
1.25   1.00  1  17 18  1.00 1.00 1.00
1.25   1.00  1  17 19  1.00 1.00 1.00
1.25   1.00  1  17 20  1.00 1.00 1.00
1.25   1.00  1  17 21  1.00 1.00 1.00
1.25   1.00  1  18 19  1.00 1.00 1.00
1.25   1.00  1  19 20  1.00 1.00 1.00
1.25   1.00  1  20 21  1.00 1.00 1.00
1.25   1.00  1  18 21  1.00 1.00 1.00
3.00   1.00  1  18 22  1.00 1.00 1.00
3.00   1.00  1  21 22  1.00 1.00 1.00
3.00   1.00  1  20 23  1.00 1.00 1.00
3.00   1.00  1  19 23  1.00 1.00 1.00
3.00   1.00  1  18 24  1.00 1.00 1.00
3.00   1.00  1  19 24  1.00 1.00 1.00
1.30   1.00  1  25 26  1.00 1.00 1.00
1.30   1.00  1  25 27  1.00 1.00 1.00
1.30   1.00  1  25 28  1.00 1.00 1.00
1.30   1.00  1  25 29  1.00 1.00 1.00
1.30   1.00  1  26 27  1.00 1.00 1.00
1.30   1.00  1  27 28  1.00 1.00 1.00
1.30   1.00  1  28 29  1.00 1.00 1.00
1.30   1.00  1  26 29  1.00 1.00 1.00
3.05   1.00  1  26 30  1.00 1.00 1.00
3.05   1.00  1  29 30  1.00 1.00 1.00
3.05   1.00  1  27 31  1.00 1.00 1.00
3.05   1.00  1  28 31  1.00 1.00 1.00
3.05   1.00  1  26 32  1.00 1.00 1.00
3.05   1.00  1  27 32  1.00 1.00 1.00
2.0   1.00  1  7  14  1.00 1.00 1.00
2.0   1.00  1  7  16  1.00 1.00 1.00
2.0   1.00  1  6  23  1.00 1.00 1.00
2.0   1.00  1  8  23  1.00 1.00 1.00
2.0   1.00  1  15 30  1.00 1.00 1.00
2.0   1.00  1  15 32  1.00 1.00 1.00
2.0   1.00  1  22 31  1.00 1.00 1.00
2.0   1.00  1  24 31  1.00 1.00 1.00
3.5  1.00  1  8  14  1.00 1.00 1.00
6.0  1.00  1  8  32  1.00 1.00 1.00
6.0  1.00  1  6  24  1.00 1.00 1.00
6.0  1.00  1  22 32  1.00 1.00 1.00
3.5  1.00  1  16 30  1.00 1.00 1.00
3.5  1.00  1  16 24  1.00 1.00 1.00
