      -40.4326640775      148.9095497699         1         2         1        9.0473340846       10.4342879996       10.9389332953
      -40.9062828304      150.4182291647         2         3         1        8.6169912461       10.3990395875       11.4674850889
      -40.8844936759      151.0993221115        48         1         1        9.8779931953        9.8779932282        9.8779935244
      -40.6317236688      148.8043705874         1         4         1        8.5886569527       10.6389794384       11.5628902238
      -38.9601000079      147.1425980155         2         5         1        9.7228148702       10.1197830605       11.8316107046
      -39.3016401481      146.9682952224         2         6         1        9.8071982460       10.1720136089       11.1737825727
      -39.2200670290      147.1237440346         1         7        66        8.6081727856       11.3596226461       12.6274462280
      -39.4061176552      148.7159485876         1        66         1        8.4641729933       11.2187173906       12.7475725365
      -39.2948678318      146.7582906817         1         9         1        8.8668707793       11.0460559963       11.3961001450
      -39.8289811429      149.7217854428         1        10         1        7.9390227196       11.3792294558       12.9756379379
      -40.4626862182      145.9847083312         1         2         1        8.6610866386       10.3055008293       11.5895214102
      -40.0238033816      150.3987447673         1        11         2        8.3669718040       10.5832766958       13.2516874375
      -39.2920511040      148.1879694120         1        85         1        9.0614646637       10.1510222663       13.1262186567
      -39.1177516060      148.5867002762         1        12        85        8.8653189286       10.3032922746       13.6501587568
      -38.9115716687      144.8659547249         1        11         1        8.8259671732       10.5344764478       12.4653908520
      -39.2432555621      148.0005757063         1        13        11        8.0724323184       11.8146915228       13.5507156803
      -40.3278598999      146.5107850969         2        14         1        9.3989142935       10.2922993574       10.7141809333
      -40.0683095852      148.3863720110         2        15         1        9.6100949329        9.8438927327       11.3009598666
      -39.7145444611      148.6641539478         1        16         1        8.8871218658       10.8506248133       11.7880465551
      -39.1284098377      148.0059262237         1       107        15        9.7539021842        9.9095858386       12.4042363950
      -39.0236545790      147.6565046579         1        83        93        9.6068217801       10.1298563164       12.4044414166
      -39.3340096197      147.0693928987         1        16        83        9.6157937165       10.1018738441       11.8956447378
      -40.9214523885      151.8662011620        12         1         1        9.8626592763        9.8626593088        9.8832378210
      -39.6942561372      144.9806702316         1        17         1        9.1996247831       10.9533765728       11.1342497224
      -36.8133751828      139.4544935599         6        19         1       10.5563317579       10.5563317584       10.8224803000
      -39.7720177937      146.3095439498         2        20         2        8.4050682388       10.4001317791       13.1795400312
      -39.4356448438      147.7992958535         1        22        66        8.4897759590       11.2738208416       12.5023776407
      -38.2329441218      146.2378510004         1        23         1        9.4185511275       10.2784192681       12.8894849881
      -39.2757318509      148.7848774569         1        82         2        8.8359133277       10.6350963704       13.0337026256
      -39.0663670284      147.2986467725         1        24        82        8.9167440442       10.6173136871       13.4066152769
      -38.5295532098      144.6591060034         1        25         1        9.8792000817       10.4785523963       12.1966271316
      -39.3070563842      148.6754905120         1        76         1        8.8583235842       11.2922282694       12.0898943767
      -39.2512816345      146.8976960565         1        26        76        9.1934981372       11.3767151358       11.7726416145
      -38.3520334394      146.3189845848         1        27         1        9.1728857993       11.2046841262       12.1521823874
      -38.7725951074      144.1156886227         1       105        32        8.6321615904       11.1931681348       12.8272650601
      -39.1819423805      148.8383471650         1        28         7        8.8448781014       11.4342840251       13.1639137475
      -39.1873775217      146.8311207208         1        29        82        9.1996797557       10.3087245285       13.2834953650
      -40.2259579235      143.4728742478         1         2         1        9.2104529055       10.5658215514       10.8432606744
      -39.2649252027      147.0365636516         1        82         2        9.1332740842       10.4576252797       12.9132676010
      -39.1248718726      146.5943532494         1        30       100        9.2881458445       10.0675811204       13.8914068699
      -39.0787626996      145.7766690425         1       100         2        9.4036081821        9.7935994676       13.6061044646
      -39.5228889026      146.5609694803         1        16        15        9.3846310630       10.4991453227       11.4555744231
      -38.3130844744      147.1249242427         1        31        16        9.3317553044       11.1635097631       12.1859206246
      -39.7013404443      148.5041138785         1        32         2        9.2628810733        9.8206373619       12.8115991206
      -38.8781984701      144.4150616946         1        33        15        9.9052839560       10.4748856530       11.8306724860
      -38.2910132826      147.3402105524         1        34         1        8.4370942841       11.5509907622       13.2002301026
      -41.5551952507      153.7418935225        20         1         1        9.1018622590       10.1506125169       10.1506125173
      -38.6568586648      142.2800259471         2        35         1        9.0801802858       11.5033229201       11.7821912134
      -38.9939873519      147.2727509428         1        36        79        7.8753633866       12.1709967946       13.6861180314
      -39.3083428132      148.3556895281         1        79         1        7.9919783961       11.7579602454       13.1761518870
      -39.1941774450      146.8967367863         1        37        66        8.8145897821       11.4442614965       12.4326814600
      -39.2368256111      147.9141228962         1        38        22        8.3692227048       11.6680286805       13.0701346572
      -38.0578979441      147.1221566426         1        39         1        8.3871746498       11.3624880669       14.4190798388
      -38.8183044883      146.8505389316         1        40         2        9.1096708571       11.0024750549       12.7860965141
      -38.7222130177      148.2818234046         1        41        76        9.0148277158       11.7918865786       12.3710053038
      -39.3866633182      146.3896507593         1        76        16        9.1266765330       11.3216105801       11.6457962925
      -39.0810037514      145.9728818585         1        97         2        8.8273792411       10.4206463187       13.8122206827
      -39.0997877787      146.7773156415         1        42        97        8.5667990124       10.9368607194       14.2244167008
      -39.1670508417      147.1847264018         1        43        76        8.8953949540       11.8712808812       12.0880593901
      -39.3304680831      148.5459151094         1        54         1        7.9323444545       11.6065159550       13.3422848928
      -39.0139919140      147.5527166269         1        44        54        7.5113062547       12.3949690806       14.3997420396
      -39.6018809320      149.9277989799         2        45         2        8.3692150254       11.3459662394       13.3287084277
      -39.5894706528      150.1235963776         2        46        21        7.4732190707       11.7086000737       14.0131685233
      -39.0846328379      147.9155741925         1        47        73        8.7214769993       11.1105790877       13.7610928523
      -39.4274446215      148.5022741373         1        73         1        9.4868788893       10.2173514801       12.2247594745
      -39.2182301377      147.4882435782         1        82         1        8.7123780574       10.8898475743       12.8555183354
      -39.1033127366      147.1338374774         1        48        82        8.8713862248       10.8193049521       13.6113997568
      -39.1861989780      147.1879131920         1        49         2        8.7353745120       10.4953750392       14.0243113305
      -39.4494836145      149.7711444513         1        21         1        7.9633983779       11.1705150155       13.2324009046
      -39.0957591183      146.9549242696         1       103        21        7.3018398532       12.2282498628       14.5612907106
      -38.8835728223      147.8841651484         1        50       103        7.0240801246       12.9146822351       15.2660539674
      -39.0715696534      146.6775536622         1        51       103        7.1953998767       12.6411817319       14.6490105925
      -39.1678130434      146.6412045143         1       103         4        7.2565680241       12.3663303365       14.5283279121
      -38.6439599083      143.1669963837         1        53         4        8.1328518826       12.0275825714       13.7019850373
      -39.8094279309      148.7345951538         1         4         2        8.7181653605       11.0423318237       11.9751633268
      -39.3060684232      147.2727806965         1         2         1        8.9236886547       10.2653178560       12.5327995963
      -39.0322773145      146.9732161353         1        55        97        8.6241947625       10.8929107465       14.5411494227
      -39.1417159144      148.4249835349         1       118       107        9.4291051440       10.4585508526       12.6090247528
      -38.9583238392      148.9118716930         1       106         1        7.9188319240       11.7893732771       13.1928380063
      -38.7626183254      147.8494227761         1       128        21        7.3967843518       12.2275267767       15.1229497719
      -38.8633595443      146.5052074730         1       128        56        7.2772826490       12.6591636170       15.2412167652
      -38.9608272675      149.0752134578         1       106        46        7.7660509125       11.6729886968       13.8141671662
      -38.4743566645      145.0928054290         2        57        16        9.3340001679       11.3302931456       12.4994537331
      -39.4521945325      149.5845157407         1        58         1        7.9410872796       12.0760720505       13.4252886110
      -38.4352685815      147.9004769354         1        59         1        8.0800089186       12.2215336648       13.4977910067
      -40.3482508147      149.6683038648         1         4         3        8.1984317213       11.7253527900       11.7522946108
      -38.7196751142      146.9291418004         1        61         4        7.7305043456       12.6136095262       13.9409782877
      -40.7392712405      149.8564453821         2         3         2        8.3353617115       11.0323932554       12.2514710292
      -40.3160380366      150.9996372979         1         2         1        8.8100736343       10.1483723460       12.0676377627
      -39.2496720016      149.2542397607         1        62         2        8.2478790680       11.1836940389       14.3465777424
      -39.0718353111      147.8758382884         1        63         2        8.9102635587       10.2167936807       14.8477052726
      -38.5453731616      144.0754117638         2        64         1        8.9268812246       10.9514869299       11.9735871021
      -38.6188703654      140.2224018557         1       104       172        7.4329681341       12.0926821968       14.2912651084
      -38.3502204942      146.0765806471         1        65       104        7.0304451655       12.9610455627       15.9455781131
      -38.8572634365      146.7069365935         1       172        46        7.5541841669       11.9436654525       13.8075396411
      -38.9262711681      146.8053372096         1        67         2        9.0152907751       10.8239822411       12.2774076142
      -39.2020150406      146.2533536449         1        78        85        9.0135949390        9.9896586227       13.4624027613
      -38.5589004482      148.2747858722         1        68        97        7.9254301311       11.9279563575       15.3442116167
      -39.4141168543      145.6486744276         1        69         2        9.0292098760       10.5157284952       11.9626933315
      -39.4369514671      147.7186531049         1        70         1        8.7136709314       10.8267206071       12.3969946403
      -38.4224506981      146.3037576250         2        71        46        7.0961077955       13.1462288089       15.1510478079
      -38.9049200906      147.4003001033         1        72         1        8.3416132468       11.6263646021       12.4415002757
      -39.4232452589      148.5540385834         1        69        74        9.1380883773       10.6087552226       11.9933059196
      -38.6833437895      144.2410112378         1       176         1        8.1651187530       11.6310820545       13.2660319797
      -38.2104731690      147.5152164151         1        75       258        7.1026021247       13.4376117482       15.7295152925
      -38.6202101892      146.8493914883         1       258       176        7.5815561283       12.7611752802       14.3949375013
      -39.1548065183      146.9374914590         1        77         1        9.2138474622        9.9820096691       12.5800276625
      -39.3577951656      147.2509047121         1        79        22        8.1072283683       11.6996953616       12.9655820050
      -38.9354748646      147.8353761108         1        80         1        7.8893306713       11.8525106285       13.3105277678
      -39.1869650329      143.1071514190         1        81         1        7.8667495951       11.5373600828       12.7286396839
      -39.1598248100      147.0016043717         1        86         1        8.2882051822       10.9619298868       13.1587201986
      -39.8422335050      149.6455274763         2         2         2        8.4559622917       10.2927302426       13.6944973530
      -39.2970605393      147.0082950667         1        78        20        8.6954006112       10.1611179463       13.7905665813
      -39.2579183518      148.4347367704         1        78        87        8.9318519923        9.8901369167       14.2099090601
      -39.2482557830      147.8815801887         1        88        90        9.6091282065       10.1427586677       12.4738707851
      -39.2627109712      147.5019571391         1        90        69        9.2860745888       10.2970272132       12.3985342988
      -39.0730039210      147.7323705971         1        32        95        9.7008130725       10.0926815888       12.0770853172
      -39.2128258005      147.0048298141         2        32        89        9.7025924894        9.9749169305       12.6618777918
      -39.1871973525      145.2205211772         1        95         1        9.6933270875       10.3565107241       11.3872212899
      -39.2606563012      146.7096511181         1        91         2        9.1705352414       10.6534434596       12.1073204470
      -38.8865710365      148.2258356430         1       108        93        8.1021047810       12.1023329389       13.0684100879
      -38.9475389983      148.5478713008         1       106       120        7.8876850210       11.8028025129       13.3475433947
      -39.1146890193      146.9562420802         2       120       108        7.8605155263       12.1724027502       13.2055580221
      -38.9955191613      145.0476939386         1        12       110        8.6511171278       10.4965586592       14.5534946581
      -39.0493753075      146.8516701610         1        94        12        7.3546665263       12.3733097816       14.9797724022
      -38.8913705903      146.2459937538         1       134        20        8.6360053896       10.4241853553       14.3231264377
      -39.0350192623      145.6883195910         1       110       134        8.5652795675       10.6027018874       14.5193183628
      -39.2039430945      146.8064540748         1        96         3        7.8391988213       11.7647322637       13.8399655345
      -39.2309800021      147.9780513670         1        98         1        8.3885690907       11.4431191582       12.8651225404
      -39.2835247245      145.4245233286         1         4         3        8.5644127340       11.1538612405       12.2425472974
      -39.2100200928      146.4978887211         1        99         4        8.1563984504       11.1781804579       14.0630899664
      -39.2049900612      146.5568954463         1       100         3        9.1158221619       10.1070339379       13.9258711682
      -39.2159367606      148.6158281145         1       101        90        9.5928995831       10.1701309287       12.6701532034
      -39.4914177687      144.9850500201         1         2         4        9.4730396848       10.0331197566       11.6547842213
      -39.0990677667      147.0701618055         1       102         2        9.0012388614       10.7728466949       12.1007264873
      -39.1658626084      146.4907304190         1       104         3        7.4185968866       12.1306064628       14.4382277147
      -39.0706663509      144.6087750783         1       105         1        8.8147005761       10.6642898304       12.6754942373
      -38.6600598230      144.5543320760         1         1       127        8.0443777701       12.0079206290       12.7037159840
